STATION,NAME,DATE,ACMC,ACMH,ACSC,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-14,,10.0,,10.0,,,1706.0,0.0,100.0,0.0,0.0,,44.0,24.0,714.0,,,,270.0,225.0,,,,,25.3,17.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-15,,70.0,,80.0,,,1512.0,0.03,62.0,0.0,0.0,,60.0,29.0,444.0,,,,225.0,225.0,,,,,39.1,28.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-16,,70.0,,80.0,,,730.0,0.05,72.0,0.1,0.0,,47.0,27.0,516.0,,,,315.0,315.0,,,,,39.1,30.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-17,,60.0,,80.0,,,936.0,0.01,43.0,0.1,0.0,,40.0,25.0,312.0,,,,315.0,315.0,,,,,33.3,23.9,,,,,,,,,,,,,,,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-18,,40.0,,30.0,,,1612.0,0.02,83.0,0.2,0.0,,39.0,17.0,600.0,,,,315.0,360.0,,,,,23.0,16.1,,,,,,,,,,,,,,,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-19,,90.0,,90.0,,,1448.0,0.09,45.0,1.0,0.0,,32.0,21.0,324.0,,,,315.0,315.0,,,,,32.2,23.9,,,,,,,,,,,,,,,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-20,,90.0,,80.0,,,1648.0,0.01,38.0,0.2,1.0,,38.0,26.0,282.0,,,,270.0,270.0,,,,,30.0,25.1,,,,,,,,,,,,,,,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-21,,70.0,,80.0,,,1124.0,0.0,51.0,0.0,0.0,,49.0,34.0,372.0,,,,315.0,360.0,,,,,17.2,12.1,,,,,,,,,,,,,,,,1.0,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-22,,70.0,,90.0,,,1400.0,0.0,61.0,0.0,0.0,,50.0,30.0,450.0,,,,45.0,45.0,,,,,21.9,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-23,,30.0,,20.0,,,1636.0,0.0,98.0,0.0,0.0,,56.0,33.0,720.0,,,,315.0,315.0,,,,,28.9,17.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-24,,30.0,,40.0,,,1354.0,0.0,85.0,0.0,0.0,,58.0,26.0,630.0,,,,315.0,315.0,,,,,21.9,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-25,,30.0,,20.0,,,1330.0,0.0,90.0,0.0,0.0,,55.0,28.0,672.0,,,,315.0,315.0,,,,,17.2,8.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-26,,80.0,,90.0,,,1912.0,0.01,37.0,0.0,0.0,,66.0,35.0,276.0,,,,225.0,225.0,,,,,33.3,23.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-27,,60.0,,70.0,,,754.0,0.12,68.0,0.0,0.0,,52.0,34.0,510.0,,,,315.0,360.0,,,,,23.0,16.1,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-28,,10.0,,20.0,,,1530.0,0.0,100.0,0.0,0.0,,70.0,31.0,750.0,,,,180.0,180.0,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-29,,80.0,,90.0,,,1312.0,0.04,52.0,0.0,0.0,,77.0,52.0,390.0,,,,225.0,225.0,,,,,38.0,29.1,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-30,,80.0,,90.0,,,1312.0,0.23,21.0,0.0,0.0,,68.0,53.0,162.0,,,,225.0,225.0,,,,,42.5,32.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-03-31,,0.0,,0.0,,,1548.0,0.0,94.0,0.0,0.0,,82.0,43.0,714.0,,,,180.0,180.0,,,,,24.2,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-01,,40.0,,40.0,,,1742.0,0.0,60.0,0.0,0.0,,73.0,51.0,456.0,,,,270.0,225.0,,,,,44.7,36.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-02,,20.0,,20.0,,,1712.0,0.0,94.0,0.0,0.0,,72.0,40.0,714.0,,,,225.0,225.0,,,,,19.5,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-03,,80.0,,80.0,,,1330.0,0.15,41.0,0.0,0.0,,79.0,55.0,312.0,,,,180.0,180.0,,,,,34.4,25.1,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-04,,100.0,,100.0,,,1124.0,1.22,1.0,0.0,0.0,,71.0,56.0,12.0,,,,225.0,225.0,,,,,56.4,36.9,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-05,,100.0,,100.0,,,1812.0,0.0,4.0,0.0,0.0,,57.0,40.0,30.0,,,,270.0,270.0,,,,,31.1,21.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-06,,20.0,,20.0,,,1212.0,0.0,95.0,0.0,0.0,,53.0,34.0,738.0,,,,270.0,315.0,,,,,28.9,17.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-07,,50.0,,70.0,,,1100.0,0.0,80.0,0.0,0.0,,67.0,33.0,624.0,,,,180.0,180.0,,,,,26.4,19.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-08,,60.0,,60.0,,,1624.0,0.0,71.0,0.0,0.0,,76.0,53.0,552.0,,,,225.0,225.0,,,,,48.3,34.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-09,,70.0,,80.0,,,912.0,0.17,30.0,0.0,0.0,,65.0,43.0,234.0,,,,270.0,225.0,,,,,31.1,23.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-10,,70.0,,90.0,,,2036.0,0.13,35.0,0.0,0.0,,67.0,42.0,276.0,,,,225.0,180.0,,,,,23.0,17.9,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-11,,100.0,,100.0,,,1100.0,1.22,8.0,0.0,0.0,,78.0,63.0,60.0,,,,225.0,270.0,,,,,24.2,19.9,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-12,,100.0,,100.0,,,1436.0,0.4,5.0,0.0,0.0,,75.0,50.0,42.0,,,,270.0,270.0,,,,,24.2,17.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-13,,100.0,,100.0,,,1848.0,0.06,17.0,0.0,0.0,,73.0,45.0,132.0,,,,90.0,90.0,,,,,16.1,13.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-14,,70.0,,80.0,,,800.0,0.02,40.0,0.0,0.0,,72.0,42.0,318.0,,,,270.0,225.0,,,,,41.4,32.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-15,,0.0,,0.0,,,1224.0,0.0,100.0,0.0,0.0,,54.0,34.0,798.0,,,,315.0,360.0,,,,,17.2,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-16,,70.0,,90.0,,,2312.0,0.0,61.0,0.0,0.0,,67.0,33.0,486.0,,,,225.0,225.0,,,,,28.9,17.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-17,,80.0,,90.0,,,1600.0,0.3,9.0,0.0,0.0,,75.0,56.0,78.0,,,,225.0,225.0,,,,,28.9,19.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-18,,30.0,,10.0,,,200.0,0.34,93.0,0.0,0.0,,69.0,51.0,744.0,,,,225.0,225.0,,,,,39.1,23.9,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-19,,100.0,,100.0,,,930.0,0.08,25.0,0.0,0.0,,59.0,43.0,198.0,,,,90.0,90.0,,,,,15.0,8.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-20,,40.0,,40.0,,,1012.0,0.0,72.0,0.0,0.0,,51.0,34.0,582.0,,,,360.0,45.0,,,,,27.5,21.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-21,,50.0,,50.0,,,1518.0,0.0,94.0,0.0,0.0,,56.0,29.0,762.0,,,,90.0,135.0,,,,,18.3,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-22,,90.0,,100.0,,,2142.0,0.53,2.0,0.0,0.0,,60.0,42.0,12.0,,,,135.0,135.0,,,,,18.3,14.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-23,,90.0,,90.0,,,1800.0,0.35,29.0,0.0,0.0,,68.0,57.0,240.0,,,,225.0,225.0,,,,,35.6,29.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-24,,90.0,,100.0,,,836.0,0.02,0.0,0.0,0.0,,57.0,43.0,6.0,,,,315.0,315.0,,,,,35.6,25.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-25,,50.0,,70.0,,,654.0,0.0,53.0,0.0,0.0,,54.0,38.0,432.0,,,,315.0,315.0,,,,,23.0,16.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-26,,70.0,,90.0,,,1154.0,0.07,29.0,0.0,0.0,,59.0,33.0,240.0,,,,135.0,180.0,,,,,18.3,8.9,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-27,,40.0,,30.0,,,1548.0,0.0,94.0,0.0,0.0,,77.0,47.0,774.0,,,,180.0,45.0,,,,,13.9,4.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-28,,80.0,,90.0,,,1412.0,0.05,63.0,0.0,0.0,,84.0,60.0,522.0,,,,180.0,180.0,,,,,32.2,25.1,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-29,,100.0,,100.0,,,1342.0,0.27,7.0,0.0,0.0,,65.0,52.0,60.0,,,,270.0,270.0,,,,,28.9,21.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-04-30,,80.0,,90.0,,,1724.0,0.0,36.0,0.0,0.0,,64.0,49.0,300.0,,,,360.0,360.0,,,,,13.9,10.1,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-01,,80.0,,90.0,,,1742.0,0.74,38.0,0.0,0.0,,58.0,44.0,312.0,,,,360.0,360.0,,,,,24.2,17.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-02,,40.0,,40.0,,,1148.0,0.0,87.0,0.0,0.0,,58.0,41.0,732.0,,,,360.0,360.0,,,,,19.5,11.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-03,,10.0,,20.0,,,1124.0,0.0,94.0,0.0,0.0,,68.0,41.0,786.0,,,,180.0,180.0,,,,,17.2,8.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-04,,60.0,,70.0,,,1230.0,0.0,67.0,0.0,0.0,,78.0,48.0,564.0,,,,135.0,180.0,,,,,17.2,6.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-05,,100.0,,100.0,,,1554.0,0.48,3.0,0.0,0.0,,73.0,55.0,30.0,,,,180.0,180.0,,,,,15.0,8.9,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-06,,70.0,,90.0,,,1542.0,0.36,42.0,0.0,0.0,,63.0,43.0,354.0,,,,360.0,360.0,,,,,30.0,23.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-07,,20.0,,30.0,,,1024.0,0.0,100.0,0.0,0.0,,62.0,37.0,846.0,,,,45.0,45.0,,,,,27.5,17.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-08,,30.0,,20.0,,,830.0,0.0,93.0,0.0,0.0,,73.0,44.0,786.0,,,,90.0,135.0,,,,,21.9,16.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-09,,90.0,,90.0,,,930.0,0.05,21.0,0.0,0.0,,67.0,51.0,180.0,,,,135.0,180.0,,,,,17.2,11.0,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-10,,90.0,,90.0,,,2006.0,0.78,25.0,0.0,0.0,,71.0,57.0,216.0,,,,270.0,225.0,,,,,42.5,34.0,,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-11,,100.0,,100.0,,,1712.0,0.71,3.0,0.0,0.0,,60.0,47.0,24.0,,,,225.0,225.0,,,,,24.2,19.9,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-12,,70.0,,80.0,,,1306.0,0.0,76.0,0.0,0.0,,62.0,45.0,648.0,,,,225.0,270.0,,,,,25.3,17.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-13,,80.0,,70.0,,,1100.0,0.0,66.0,0.0,0.0,,67.0,46.0,570.0,,,,225.0,225.0,,,,,18.3,14.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-14,,100.0,,100.0,,,1830.0,0.84,17.0,0.0,0.0,,67.0,54.0,144.0,,,,90.0,90.0,,,,,25.3,17.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-15,,100.0,,100.0,,,1400.0,0.05,0.0,0.0,0.0,,58.0,50.0,6.0,,,,270.0,270.0,,,,,21.9,15.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-16,,40.0,,30.0,,,1024.0,0.0,87.0,0.0,0.0,,69.0,44.0,750.0,,,,270.0,315.0,,,,,19.5,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-17,,60.0,,70.0,,,1824.0,0.0,72.0,0.0,0.0,,71.0,42.0,624.0,,,,360.0,45.0,,,,,21.9,13.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-18,,100.0,,100.0,,,1354.0,0.29,0.0,0.0,0.0,,54.0,46.0,0.0,,,,45.0,360.0,,,,,18.3,12.1,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-19,,90.0,,100.0,,,1454.0,0.0,37.0,0.0,0.0,,60.0,45.0,324.0,,,,45.0,45.0,,,,,25.3,17.0,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-20,,0.0,,0.0,,,1436.0,0.0,100.0,0.0,0.0,,71.0,37.0,870.0,,,,45.0,360.0,,,,,21.9,12.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-21,,0.0,,0.0,,,1530.0,0.0,100.0,0.0,0.0,,76.0,40.0,876.0,,,,315.0,315.0,,,,,23.0,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-22,,40.0,,30.0,,,1418.0,0.0,82.0,0.0,0.0,,81.0,46.0,720.0,,,,225.0,225.0,,,,,21.9,8.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-23,,80.0,,90.0,,,1512.0,0.0,60.0,0.0,0.0,,82.0,56.0,522.0,,,,180.0,180.0,,,,,18.3,10.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-24,,50.0,,40.0,,,1306.0,0.0,77.0,0.0,0.0,,85.0,58.0,684.0,,,,180.0,180.0,,,,,26.4,17.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-25,,80.0,,80.0,,,1448.0,0.0,48.0,0.0,0.0,,82.0,61.0,426.0,,,,225.0,225.0,,,,,27.5,19.0,,,,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-26,,100.0,,100.0,,,1706.0,0.64,19.0,0.0,0.0,,80.0,57.0,168.0,,,,180.0,180.0,,,,,42.5,29.1,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-27,,100.0,,100.0,,,518.0,0.53,9.0,0.0,0.0,,73.0,61.0,78.0,,,,90.0,90.0,,,,,20.8,12.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-28,,100.0,,100.0,,,818.0,0.45,0.0,0.0,0.0,,66.0,60.0,0.0,,,,315.0,360.0,,,,,24.2,14.1,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-29,,50.0,,50.0,,,1212.0,0.0,63.0,0.0,0.0,,79.0,61.0,558.0,,,,315.0,180.0,,,,,19.5,15.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-30,,90.0,,100.0,,,1242.0,0.57,9.0,0.0,0.0,,74.0,62.0,84.0,,,,315.0,315.0,,,,,23.0,11.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-05-31,,60.0,,40.0,,,1306.0,0.01,81.0,0.0,0.0,,68.0,54.0,720.0,,,,360.0,360.0,,,,,19.5,14.1,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-01,,100.0,,100.0,,,1306.0,0.0,29.0,0.0,0.0,,70.0,51.0,258.0,,,,90.0,90.0,,,,,16.1,14.1,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-02,,100.0,,100.0,,,1406.0,0.0,34.0,0.0,0.0,,80.0,62.0,306.0,,,,180.0,180.0,,,,,17.2,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-03,,90.0,,100.0,,,1530.0,0.17,36.0,0.0,0.0,,80.0,67.0,318.0,,,,225.0,225.0,,,,,27.5,23.9,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-04,,80.0,,80.0,,,1524.0,0.01,45.0,0.0,0.0,,83.0,64.0,396.0,,,,270.0,270.0,,,,,23.0,17.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-05,,90.0,,100.0,,,2248.0,0.85,15.0,0.0,0.0,,83.0,62.0,132.0,,,,225.0,225.0,,,,,24.2,19.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-06,,90.0,,100.0,,,1300.0,0.03,33.0,0.0,0.0,,81.0,62.0,294.0,,,,225.0,225.0,,,,,19.5,15.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-07,,40.0,,40.0,,,1400.0,0.0,84.0,0.0,0.0,,81.0,53.0,750.0,,,,315.0,270.0,,,,,17.2,8.1,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-08,,80.0,,90.0,,,2100.0,0.19,26.0,0.0,0.0,,85.0,60.0,234.0,,,,225.0,180.0,,,,,31.1,29.1,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-09,,80.0,,70.0,,,300.0,0.5,59.0,0.0,0.0,,79.0,66.0,528.0,,,,225.0,225.0,,,,,31.1,27.1,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-10,,80.0,,90.0,,,0.0,0.86,26.0,0.0,0.0,,77.0,60.0,234.0,,,,315.0,315.0,,,,,27.5,17.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-11,,70.0,,80.0,,,1536.0,0.0,53.0,0.0,0.0,,76.0,54.0,480.0,,,,180.0,180.0,,,,,15.0,11.0,,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-12,,90.0,,80.0,,,1036.0,0.0,33.0,0.0,0.0,,83.0,64.0,294.0,,,,180.0,225.0,,,,,24.2,11.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-13,,100.0,,100.0,,,1624.0,2.55,9.0,0.0,0.0,,81.0,71.0,84.0,,,,315.0,315.0,,,,,44.7,38.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-14,,80.0,,80.0,,,1336.0,0.01,53.0,0.0,0.0,,88.0,71.0,474.0,,,,225.0,225.0,,,,,26.4,19.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-15,,20.0,,40.0,,,1618.0,0.0,77.0,0.0,0.0,,91.0,73.0,696.0,,,,225.0,225.0,,,,,26.4,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-16,,70.0,,90.0,,,1354.0,0.03,35.0,0.0,0.0,,85.0,65.0,312.0,,,,270.0,270.0,,,,,44.7,40.9,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-17,,20.0,,10.0,,,1212.0,0.0,98.0,0.0,0.0,,74.0,59.0,882.0,,,,315.0,270.0,,,,,16.1,8.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-18,,0.0,,10.0,,,1312.0,0.0,100.0,0.0,0.0,,83.0,55.0,900.0,,,,135.0,180.0,,,,,17.2,8.9,,,,,,,,,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-19,,70.0,,80.0,,,1230.0,0.0,53.0,0.0,0.0,,83.0,62.0,480.0,,,,225.0,180.0,,,,,23.0,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-20,,70.0,,80.0,,,1806.0,0.0,50.0,0.0,0.0,,80.0,64.0,450.0,,,,135.0,135.0,,,,,17.2,8.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-21,,80.0,,100.0,,,1148.0,0.14,7.0,0.0,0.0,,78.0,66.0,60.0,,,,225.0,225.0,,,,,35.6,25.9,,,1.0,,,,,1.0,,,,,,1.0,,,,,,
USW00014821,"JOHN GLENN INTERNATIONAL AIRPORT, OH US",1981-06-22,,80.0,,80.0,,,854.0,0.06,39.0,0.0,0.0,,78.0,60.0,348.0,,,,270.0,270.0,,,,,42.5,34.9,,,1.0,,,,,,,,,,,1.0,,,,,,
